user_id,first_name,last_name,age,city,reg_date,plan,churn_date,is_churned,cant_mensajes,cant_llamadas,cant_minutos_llamada
12305,Sofia,Gomez,20,bogotá,2023-09-24 03:38:12.873218304,Basico,2024-12-14 23:46:40,1,2.0,4.0,19.790000000000003
12306,Luis,Lopez,26,bogotá,2023-09-24 10:12:30.787696928,Premium,,0,2.0,2.0,5.41
12307,Mariana,Lopez,75,bogotá,,Basico,,0,2.0,8.0,47.78
12308,Mateo,Gomez,58,bogotá,2023-09-24 23:21:06.616654168,Premium,2024-10-02 23:00:00,1,5.0,4.0,18.380000000000003
12309,Carlos,Ramirez,56,guadalajara,2023-09-25 05:55:24.531132784,Basico,,0,5.0,8.0,30.36
12310,Mateo,Gomez,43,Unknown,2023-09-25 12:29:42.445611408,Basico,,0,6.0,3.0,12.600000000000001
12311,Carlos,Garcia,19,monterrey,2023-09-25 19:04:00.360090024,Premium,,0,2.0,4.0,24.23
12312,Mariana,Garcia,40,cdmx,2023-09-26 01:38:18.274568648,Premium,,0,6.0,2.0,5.12
12313,Sofia,Ramirez,40,cdmx,2023-09-26 08:12:36.189047264,Basico,,0,5.0,7.0,50.8
12314,Mateo,Lopez,76,cdmx,2023-09-26 14:46:54.103525888,Premium,,0,5.0,5.0,20.84
12315,Carlos,Ramirez,38,bogotá,2023-09-26 21:21:12.018004504,Premium,,0,3.0,3.0,34.52
12316,Sofia,Garcia,33,guadalajara,2023-09-27 03:55:29.932483120,Basico,,0,6.0,4.0,21.04
12317,Luis,Ramirez,26,cdmx,2023-09-27 10:29:47.846961744,Basico,,0,3.0,7.0,34.95
12318,Carlos,Gomez,30,bogotá,2023-09-27 17:04:05.761440360,Basico,,0,6.0,7.0,18.89
12319,Mariana,Ramirez,45,medellín,2023-09-27 23:38:23.675918984,Basico,,0,3.0,5.0,22.65
12320,Luis,Lopez,44,cdmx,2023-09-28 06:12:41.590397600,Premium,,0,3.0,4.0,16.68
12321,Luis,Gomez,68,bogotá,2023-09-28 12:46:59.504876224,Basico,,0,7.0,4.0,13.879999999999999
12322,Ana,Torres,69,medellín,2023-09-28 19:21:17.419354840,Basico,,0,8.0,2.0,4.7
12323,Mateo,Garcia,34,Unknown,2023-09-29 01:55:35.333833464,Basico,,0,2.0,2.0,6.97
12324,Carlos,Garcia,55,medellín,2023-09-29 08:29:53.248312080,Basico,,0,5.0,3.0,9.52
12325,Luis,Ramirez,53,guadalajara,2023-09-29 15:04:11.162790704,Basico,,0,4.0,7.0,24.55
12326,Ana,Gomez,18,medellín,2023-09-29 21:38:29.077269320,Basico,,0,12.0,7.0,15.25
12327,Mariana,Torres,35,bogotá,2023-09-30 04:12:46.991747944,Basico,2024-12-22 01:13:20,1,5.0,3.0,17.979999999999997
12328,Sofia,Gomez,48,guadalajara,2023-09-30 10:47:04.906226560,Basico,,0,9.0,2.0,2.38
12329,Carlos,Garcia,68,Unknown,2023-09-30 17:21:22.820705176,Premium,,0,7.0,4.0,18.39
12330,Luis,Gomez,26,bogotá,2023-09-30 23:55:40.735183800,Basico,,0,9.0,6.0,28.64
12331,Mateo,Torres,30,Unknown,2023-10-01 06:29:58.649662416,Basico,,0,6.0,2.0,9.89
12332,Ana,Ramirez,57,medellín,2023-10-01 13:04:16.564141040,Basico,,0,7.0,6.0,16.12
12333,Luis,Lopez,72,medellín,2023-10-01 19:38:34.478619656,Basico,,0,7.0,6.0,31.8
12334,Mateo,Gomez,62,medellín,2023-10-02 02:12:52.393098280,Basico,,0,6.0,4.0,3.29
12335,Luis,Lopez,32,bogotá,2023-10-02 08:47:10.307576896,Premium,,0,6.0,4.0,11.989999999999998
12336,Carlos,Garcia,60,bogotá,2023-10-02 15:21:28.222055520,Basico,,0,6.0,5.0,39.83
12337,Carlos,Ramirez,61,Unknown,2023-10-02 21:55:46.136534136,Premium,,0,6.0,3.0,7.17
12338,Carlos,Ramirez,63,medellín,2023-10-03 04:30:04.051012760,Basico,,0,8.0,5.0,42.879999999999995
12339,Mariana,Gomez,21,Unknown,2023-10-03 11:04:21.965491376,Premium,,0,2.0,4.0,16.34
12340,Mariana,Ramirez,50,Unknown,2023-10-03 17:38:39.879969992,Premium,,0,2.0,5.0,38.57
12341,Ana,Gomez,41,Unknown,2023-10-04 00:12:57.794448616,Basico,,0,6.0,7.0,26.82
12342,Carlos,Gomez,53,medellín,2023-10-04 06:47:15.708927232,Basico,2024-06-21 00:33:20,1,6.0,5.0,41.2
12343,Mateo,Lopez,68,bogotá,2023-10-04 13:21:33.623405856,Basico,,0,7.0,6.0,19.71
12344,Luis,Ramirez,58,cdmx,2023-10-04 19:55:51.537884472,Basico,2024-06-11 23:53:20,1,4.0,7.0,24.73
12345,Sofia,Gomez,27,medellín,2023-10-05 02:30:09.452363096,Premium,,0,3.0,3.0,9.59
12346,Mateo,Lopez,53,guadalajara,2023-10-05 09:04:27.366841712,Basico,,0,3.0,5.0,8.28
12347,Mariana,Torres,37,guadalajara,2023-10-05 15:38:45.281320336,Basico,,0,4.0,4.0,11.49
12348,Mariana,Lopez,79,guadalajara,2023-10-05 22:13:03.195798952,Premium,,0,6.0,5.0,39.53
12349,Mateo,Lopez,58,Unknown,2023-10-06 04:47:21.110277576,Premium,2024-06-15 00:06:40,1,6.0,7.0,19.1
12350,Mariana,Gomez,62,Unknown,2023-10-06 11:21:39.024756192,Basico,,0,4.0,3.0,21.71
12351,Carlos,Garcia,61,medellín,2023-10-06 17:55:56.939234808,Premium,,0,6.0,3.0,15.42
12352,Ana,Garcia,28,bogotá,2023-10-07 00:30:14.853713432,Basico,,0,3.0,3.0,2.46
12353,Luis,Garcia,29,medellín,2023-10-07 07:04:32.768192048,Premium,,0,3.0,8.0,36.949999999999996
12354,Ana,Lopez,79,medellín,2023-10-07 13:38:50.682670672,Premium,,0,6.0,6.0,22.22
12355,Luis,Gomez,35,bogotá,2023-10-07 20:13:08.597149288,Premium,,0,3.0,6.0,32.26
12356,Luis,Ramirez,47,monterrey,2023-10-08 02:47:26.511627912,Basico,,0,4.0,3.0,12.649999999999999
12357,Ana,Lopez,61,monterrey,2023-10-08 09:21:44.426106528,Basico,,0,6.0,6.0,15.98
12358,Mateo,Lopez,65,bogotá,2023-10-08 15:56:02.340585152,Basico,,0,6.0,1.0,2.09
12359,Luis,Gomez,54,medellín,2023-10-08 22:30:20.255063768,Basico,2024-12-22 23:26:40,1,7.0,10.0,66.61
12360,Ana,Torres,48,bogotá,2023-10-09 05:04:38.169542392,Basico,,0,8.0,6.0,30.72
12361,Luis,Lopez,37,Unknown,2023-10-09 11:38:56.084021008,Premium,,0,1.0,4.0,32.68
12362,Sofia,Torres,42,cdmx,2023-10-09 18:13:13.998499632,Basico,2024-12-02 00:40:00,1,5.0,7.0,47.43
12363,Mateo,Torres,29,monterrey,2023-10-10 00:47:31.912978248,Basico,2024-07-02 00:26:40,1,4.0,6.0,36.730000000000004
12364,Carlos,Garcia,38,bogotá,2023-10-10 07:21:49.827456864,Premium,,0,7.0,6.0,40.29
12365,Luis,Gomez,42,cdmx,2023-10-10 13:56:07.741935488,Premium,,0,7.0,3.0,17.42
12366,Sofia,Torres,28,monterrey,2023-10-10 20:30:25.656414104,Basico,,0,7.0,6.0,21.05
12367,Carlos,Gomez,26,guadalajara,2023-10-11 03:04:43.570892728,Basico,,0,8.0,6.0,47.27
12368,Carlos,Garcia,79,bogotá,2023-10-11 09:39:01.485371344,Premium,,0,4.0,3.0,19.5
12369,Luis,Gomez,67,monterrey,2023-10-11 16:13:19.399849968,Premium,,0,7.0,4.0,9.33
12370,Ana,Lopez,79,medellín,2023-10-11 22:47:37.314328584,Basico,,0,7.0,7.0,19.17
12371,Luis,Torres,48,bogotá,2023-10-12 05:21:55.228807208,Basico,,0,4.0,7.0,39.54
12372,Sofia,Gomez,42,cdmx,2023-10-12 11:56:13.143285824,Basico,,0,10.0,5.0,38.160000000000004
12373,Carlos,Ramirez,52,cali,2023-10-12 18:30:31.057764448,Premium,,0,2.0,3.0,15.56
12374,Luis,Gomez,69,cdmx,2023-10-13 01:04:48.972243064,Basico,2024-08-13 23:00:00,1,2.0,4.0,20.86
12375,Ana,Torres,49,cali,2023-10-13 07:39:06.886721680,Basico,,0,3.0,3.0,29.67
12376,Luis,Garcia,66,Unknown,2023-10-13 14:13:24.801200304,Basico,,0,12.0,2.0,7.47
12377,Mateo,Garcia,31,monterrey,2023-10-13 20:47:42.715678920,Premium,,0,5.0,3.0,24.96
12378,Ana,Torres,18,Unknown,2023-10-14 03:22:00.630157544,Basico,,0,5.0,4.0,14.209999999999999
12379,Sofia,Lopez,34,cali,2023-10-14 09:56:18.544636160,Basico,,0,6.0,3.0,14.030000000000001
12380,Carlos,Lopez,42,Unknown,2023-10-14 16:30:36.459114784,Premium,,0,6.0,5.0,8.5
12381,Luis,Garcia,76,medellín,2023-10-14 23:04:54.373593400,Basico,,0,2.0,3.0,10.92
12382,Ana,Garcia,25,guadalajara,2023-10-15 05:39:12.288072024,Basico,,0,9.0,6.0,33.82
12383,Mateo,Torres,22,Unknown,2023-10-15 12:13:30.202550640,Premium,,0,8.0,7.0,29.45
12384,Ana,Lopez,22,guadalajara,2023-10-15 18:47:48.117029264,Basico,,0,5.0,6.0,29.69
12385,Mariana,Garcia,58,guadalajara,2023-10-16 01:22:06.031507880,Premium,,0,9.0,2.0,6.18
12386,Mateo,Lopez,52,guadalajara,2023-10-16 07:56:23.945986496,Basico,,0,7.0,5.0,34.11
12387,Sofia,Garcia,36,monterrey,2023-10-16 14:30:41.860465120,Basico,,0,5.0,1.0,1.4
12388,Carlos,Gomez,40,bogotá,2023-10-16 21:04:59.774943736,Premium,,0,2.0,1.0,9.64
12389,Sofia,Ramirez,26,medellín,2023-10-17 03:39:17.689422360,Basico,,0,0.0,9.0,27.39
12390,Luis,Gomez,71,Unknown,2023-10-17 10:13:35.603900976,Premium,,0,6.0,5.0,38.76
12391,Ana,Garcia,47,cdmx,2023-10-17 16:47:53.518379600,Basico,,0,4.0,6.0,12.540000000000001
12392,Mariana,Ramirez,67,Unknown,2023-10-17 23:22:11.432858216,Basico,,0,4.0,1.0,3.29
12393,Mateo,Ramirez,33,Unknown,2023-10-18 05:56:29.347336840,Premium,,0,4.0,0.0,0.0
12394,Mateo,Garcia,50,cdmx,2023-10-18 12:30:47.261815456,Basico,,0,3.0,5.0,22.34
12395,Ana,Garcia,19,monterrey,2023-10-18 19:05:05.176294080,Basico,,0,5.0,4.0,12.43
12396,Mariana,Lopez,31,cali,2023-10-19 01:39:23.090772696,Basico,,0,6.0,3.0,11.17
12397,Ana,Garcia,63,medellín,2023-10-19 08:13:41.005251320,Basico,,0,5.0,2.0,4.88
12398,Luis,Torres,18,cali,2023-10-19 14:47:58.919729936,Premium,,0,7.0,8.0,38.699999999999996
12399,Sofia,Garcia,43,medellín,2023-10-19 21:22:16.834208552,Premium,,0,7.0,5.0,78.6
12400,Mateo,Torres,75,bogotá,2023-10-20 03:56:34.748687176,Premium,,0,4.0,4.0,35.91
12401,Luis,Garcia,42,cdmx,2023-10-20 10:30:52.663165792,Premium,2024-09-02 01:20:00,1,6.0,1.0,0.14
12402,Sofia,Lopez,33,bogotá,2023-10-20 17:05:10.577644416,Basico,,0,2.0,2.0,10.96
12403,Luis,Torres,32,cdmx,2023-10-20 23:39:28.492123032,Basico,,0,4.0,3.0,5.94
12404,Mariana,Gomez,43,medellín,2023-10-21 06:13:46.406601656,Premium,,0,5.0,8.0,17.2
12405,Mateo,Torres,64,cali,2023-10-21 12:48:04.321080272,Basico,,0,9.0,4.0,22.71
12406,Ana,Lopez,61,bogotá,2023-10-21 19:22:22.235558896,Basico,,0,5.0,3.0,14.64
12407,Ana,Torres,33,Unknown,2023-10-22 01:56:40.150037512,Premium,,0,1.0,5.0,25.93
12408,Sofia,Garcia,31,bogotá,2023-10-22 08:30:58.064516136,Basico,,0,8.0,4.0,24.39
12409,Carlos,Garcia,46,medellín,2023-10-22 15:05:15.978994752,Basico,2024-06-29 00:13:20,1,8.0,1.0,7.33
12410,Mariana,Lopez,41,medellín,2023-10-22 21:39:33.893473368,Basico,,0,6.0,4.0,19.79
12411,Sofia,Ramirez,64,Unknown,2023-10-23 04:13:51.807951992,Premium,2024-08-24 00:40:00,1,3.0,4.0,10.76
12412,Carlos,Garcia,72,medellín,2023-10-23 10:48:09.722430608,Basico,,0,1.0,7.0,19.939999999999998
12413,Luis,Gomez,32,cdmx,2023-10-23 17:22:27.636909232,Basico,,0,4.0,6.0,13.51
12414,Mariana,Lopez,36,Unknown,2023-10-23 23:56:45.551387848,Premium,,0,3.0,3.0,18.27
12415,Luis,Torres,25,medellín,2023-10-24 06:31:03.465866472,Premium,,0,4.0,5.0,9.75
12416,Mateo,Torres,51,cdmx,2023-10-24 13:05:21.380345088,Premium,2024-12-05 23:06:40,1,7.0,6.0,15.25
12417,Mariana,Gomez,19,medellín,2023-10-24 19:39:39.294823712,Basico,,0,6.0,5.0,42.6
12418,Carlos,Garcia,44,Unknown,2023-10-25 02:13:57.209302328,Basico,,0,7.0,7.0,49.8
12419,Mateo,Lopez,27,bogotá,2023-10-25 08:48:15.123780952,Basico,,0,4.0,5.0,17.37
12420,Ana,Gomez,52,monterrey,2023-10-25 15:22:33.038259568,Basico,,0,5.0,4.0,31.98
12421,Carlos,Garcia,40,cali,2023-10-25 21:56:50.952738184,Basico,,0,5.0,5.0,28.1
12422,Sofia,Lopez,66,cali,2023-10-26 04:31:08.867216808,Basico,2024-11-01 00:13:20,1,5.0,7.0,29.11
12423,Ana,Torres,25,bogotá,2023-10-26 11:05:26.781695424,Basico,,0,9.0,6.0,65.84
12424,Ana,Lopez,45,cdmx,2023-10-26 17:39:44.696174048,Premium,2024-09-01 00:20:00,1,11.0,6.0,24.740000000000002
12425,Sofia,Ramirez,40,guadalajara,2023-10-27 00:14:02.610652664,Premium,,0,9.0,6.0,29.71
12426,Mariana,Lopez,21,medellín,2023-10-27 06:48:20.525131288,Basico,,0,1.0,6.0,32.02
12427,Ana,Ramirez,31,cali,2023-10-27 13:22:38.439609904,Basico,,0,8.0,4.0,7.99
12428,Carlos,Lopez,48,guadalajara,2023-10-27 19:56:56.354088528,Basico,,0,8.0,5.0,31.509999999999998
12429,Mateo,Ramirez,70,monterrey,2023-10-28 02:31:14.268567144,Basico,,0,8.0,7.0,31.189999999999998
12430,Ana,Torres,59,cdmx,2023-10-28 09:05:32.183045768,Basico,,0,6.0,6.0,26.089999999999996
12431,Carlos,Garcia,46,medellín,2023-10-28 15:39:50.097524384,Basico,2024-11-16 01:20:00,1,4.0,3.0,2.8600000000000003
12432,Luis,Ramirez,18,cdmx,2023-10-28 22:14:08.012003008,Premium,,0,6.0,2.0,11.11
12433,Carlos,Ramirez,21,cdmx,2023-10-29 04:48:25.926481624,Premium,,0,8.0,3.0,5.319999999999999
12434,Mateo,Torres,48,cdmx,2023-10-29 11:22:43.840960240,Basico,,0,1.0,2.0,44.43
12435,Carlos,Ramirez,49,medellín,2023-10-29 17:57:01.755438864,Premium,,0,5.0,4.0,19.78
12436,Sofia,Gomez,50,bogotá,2023-10-30 00:31:19.669917480,Premium,,0,3.0,3.0,19.82
12437,Mateo,Torres,66,guadalajara,2023-10-30 07:05:37.584396104,Premium,,0,4.0,6.0,27.479999999999997
12438,Mariana,Gomez,43,Unknown,2023-10-30 13:39:55.498874720,Basico,,0,4.0,6.0,28.03
12439,Luis,Torres,34,guadalajara,2023-10-30 20:14:13.413353344,Basico,2024-06-13 23:06:40,1,4.0,4.0,16.119999999999997
12440,Sofia,Ramirez,56,monterrey,2023-10-31 02:48:31.327831960,Premium,,0,2.0,7.0,32.51
12441,Mariana,Gomez,40,Unknown,2023-10-31 09:22:49.242310584,Basico,,0,6.0,7.0,41.910000000000004
12442,Carlos,Ramirez,49,bogotá,2023-10-31 15:57:07.156789200,Premium,,0,1.0,6.0,12.34
12443,Mateo,Torres,69,bogotá,2023-10-31 22:31:25.071267824,Premium,,0,10.0,4.0,28.77
12444,Luis,Ramirez,32,cdmx,2023-11-01 05:05:42.985746440,Premium,,0,4.0,2.0,8.75
12445,Sofia,Gomez,30,cali,2023-11-01 11:40:00.900225056,Basico,,0,4.0,6.0,32.74
12446,Mariana,Gomez,77,bogotá,2023-11-01 18:14:18.814703680,Basico,,0,6.0,6.0,9.48
12447,Mariana,Ramirez,19,cali,2023-11-02 00:48:36.729182296,Premium,,0,4.0,5.0,10.68
12448,Luis,Lopez,77,guadalajara,2023-11-02 07:22:54.643660920,Premium,,0,1.0,1.0,1.75
12449,Carlos,Torres,36,bogotá,2023-11-02 13:57:12.558139536,Basico,,0,5.0,4.0,28.69
12450,Luis,Torres,41,cali,2023-11-02 20:31:30.472618160,Premium,,0,5.0,5.0,18.68
12451,Mariana,Ramirez,62,Unknown,2023-11-03 03:05:48.387096776,Premium,,0,4.0,9.0,51.35
12452,Ana,Lopez,41,cdmx,2023-11-03 09:40:06.301575400,Basico,,0,4.0,6.0,8.36
12453,Sofia,Gomez,28,cali,2023-11-03 16:14:24.216054016,Premium,,0,6.0,8.0,41.07
12454,Luis,Garcia,76,monterrey,2023-11-03 22:48:42.130532640,Basico,2024-11-16 23:33:20,1,11.0,4.0,1.17
12455,Mariana,Garcia,39,bogotá,2023-11-04 05:23:00.045011256,Basico,,0,4.0,2.0,1.66
12456,Carlos,Ramirez,32,guadalajara,2023-11-04 11:57:17.959489872,Basico,,0,3.0,1.0,5.45
12457,Mariana,Lopez,27,medellín,2023-11-04 18:31:35.873968496,Premium,,0,8.0,7.0,24.25
12458,Carlos,Lopez,58,monterrey,2023-11-05 01:05:53.788447112,Premium,,0,6.0,7.0,42.32
12459,Luis,Torres,44,monterrey,2023-11-05 07:40:11.702925736,Basico,,0,1.0,2.0,14.01
12460,Carlos,Gomez,77,cdmx,2023-11-05 14:14:29.617404352,Premium,,0,10.0,6.0,29.64
12461,Mateo,Lopez,26,cdmx,2023-11-05 20:48:47.531882976,Premium,,0,4.0,5.0,49.35
12462,Mateo,Garcia,69,Unknown,2023-11-06 03:23:05.446361592,Premium,,0,7.0,6.0,48.519999999999996
12463,Mateo,Gomez,45,Unknown,2023-11-06 09:57:23.360840216,Basico,,0,10.0,2.0,11.92
12464,Ana,Gomez,18,cali,2023-11-06 16:31:41.275318832,Basico,,0,6.0,6.0,53.85
12465,Luis,Ramirez,34,guadalajara,2023-11-06 23:05:59.189797456,Basico,2024-06-05 01:13:20,1,7.0,5.0,26.93
12466,Mariana,Lopez,48,bogotá,2023-11-07 05:40:17.104276072,Premium,,0,7.0,1.0,6.19
12467,Mariana,Ramirez,61,medellín,2023-11-07 12:14:35.018754688,Basico,,0,6.0,4.0,9.41
12468,Ana,Lopez,27,Unknown,2023-11-07 18:48:52.933233312,Premium,,0,8.0,4.0,17.77
12469,Carlos,Torres,48,bogotá,2023-11-08 01:23:10.847711928,Premium,,0,10.0,4.0,8.78
12470,Ana,Ramirez,54,cali,2023-11-08 07:57:28.762190552,Premium,,0,4.0,6.0,47.39
12471,Carlos,Ramirez,79,Unknown,2023-11-08 14:31:46.676669168,Premium,2024-06-02 23:13:20,1,10.0,5.0,24.53
12472,Carlos,Garcia,46,Unknown,2023-11-08 21:06:04.591147792,Basico,2024-06-24 00:46:40,1,6.0,7.0,141.37
12473,Sofia,Ramirez,35,guadalajara,2023-11-09 03:40:22.505626408,Premium,,0,7.0,3.0,23.630000000000003
12474,Mariana,Lopez,64,cdmx,2023-11-09 10:14:40.420105032,Basico,,0,5.0,3.0,15.86
12475,Mateo,Garcia,55,bogotá,,Premium,,0,7.0,4.0,8.49
12476,Carlos,Ramirez,56,bogotá,2023-11-09 23:23:16.249062272,Premium,,0,4.0,4.0,14.959999999999999
12477,Sofia,Ramirez,66,guadalajara,2023-11-10 05:57:34.163540888,Premium,,0,4.0,3.0,8.4
12478,Mariana,Torres,23,guadalajara,2023-11-10 12:31:52.078019512,Premium,2024-07-11 23:20:00,1,6.0,6.0,10.18
12479,Mateo,Ramirez,57,cali,2023-11-10 19:06:09.992498128,Basico,,0,9.0,7.0,24.13
12480,Carlos,Gomez,29,bogotá,2023-11-11 01:40:27.906976744,Basico,,0,3.0,2.0,7.0600000000000005
12481,Carlos,Garcia,70,monterrey,2023-11-11 08:14:45.821455368,Premium,,0,3.0,5.0,36.56
12482,Ana,Gomez,31,medellín,2023-11-11 14:49:03.735933984,Basico,,0,6.0,4.0,14.15
12483,Ana,Garcia,61,medellín,2023-11-11 21:23:21.650412608,Basico,,0,3.0,2.0,3.6100000000000003
12484,Mariana,Torres,72,cali,2023-11-12 03:57:39.564891224,Basico,2024-06-05 23:26:40,1,5.0,4.0,31.660000000000004
12485,Mateo,Ramirez,27,cdmx,2023-11-12 10:31:57.479369848,Basico,,0,5.0,2.0,4.949999999999999
12486,Carlos,Ramirez,71,medellín,2023-11-12 17:06:15.393848464,Basico,,0,3.0,7.0,24.86
12487,Mariana,Ramirez,37,bogotá,2023-11-12 23:40:33.308327088,Premium,,0,8.0,3.0,24.58
12488,Mariana,Garcia,32,cdmx,2023-11-13 06:14:51.222805704,Basico,,0,2.0,7.0,18.88
12489,Luis,Ramirez,48,cali,2023-11-13 12:49:09.137284328,Basico,,0,7.0,6.0,37.269999999999996
12490,Ana,Gomez,24,monterrey,2023-11-13 19:23:27.051762944,Premium,,0,6.0,6.0,16.84
12491,Mateo,Ramirez,75,monterrey,2023-11-14 01:57:44.966241560,Basico,2024-06-02 23:13:20,1,3.0,7.0,29.060000000000002
12492,Carlos,Torres,58,bogotá,2023-11-14 08:32:02.880720184,Basico,2024-09-15 22:40:00,1,7.0,12.0,50.02
12493,Mariana,Gomez,27,monterrey,2023-11-14 15:06:20.795198800,Premium,,0,7.0,6.0,13.81
12494,Carlos,Ramirez,27,monterrey,2023-11-14 21:40:38.709677424,Premium,,0,5.0,5.0,49.32
12495,Luis,Ramirez,65,cali,2023-11-15 04:14:56.624156040,Basico,,0,5.0,4.0,8.95
12496,Mateo,Lopez,78,cdmx,2023-11-15 10:49:14.538634664,Premium,2024-08-21 22:40:00,1,4.0,5.0,19.44
12497,Mariana,Garcia,56,Unknown,2023-11-15 17:23:32.453113280,Premium,,0,5.0,3.0,25.740000000000002
12498,Carlos,Gomez,45,bogotá,2023-11-15 23:57:50.367591904,Basico,,0,9.0,4.0,8.8
12499,Ana,Lopez,47,guadalajara,2023-11-16 06:32:08.282070520,Basico,,0,1.0,4.0,26.689999999999998
12500,Luis,Torres,54,cdmx,2023-11-16 13:06:26.196549144,Premium,,0,9.0,2.0,20.64
12501,Mateo,Garcia,72,bogotá,2023-11-16 19:40:44.111027760,Basico,,0,3.0,1.0,3.1
12502,Luis,Gomez,20,medellín,2023-11-17 02:15:02.025506376,Basico,,0,2.0,6.0,51.97
12503,Ana,Ramirez,67,cdmx,2023-11-17 08:49:19.939985000,Premium,,0,8.0,7.0,38.660000000000004
12504,Mateo,Gomez,60,guadalajara,2023-11-17 15:23:37.854463616,Basico,,0,2.0,5.0,12.639999999999999
12505,Luis,Ramirez,32,cali,2023-11-17 21:57:55.768942240,Basico,,0,5.0,5.0,12.36
12506,Sofia,Garcia,38,cdmx,2023-11-18 04:32:13.683420856,Basico,2024-10-04 00:00:00,1,9.0,6.0,26.48
12507,Ana,Ramirez,69,Unknown,2023-11-18 11:06:31.597899480,Premium,,0,6.0,1.0,12.3
12508,Ana,Torres,54,medellín,2023-11-18 17:40:49.512378096,Basico,2024-07-08 23:06:40,1,5.0,3.0,16.07
12509,Ana,Ramirez,73,bogotá,2023-11-19 00:15:07.426856720,Basico,,0,4.0,5.0,28.32
12510,Sofia,Torres,29,monterrey,2023-11-19 06:49:25.341335336,Basico,,0,1.0,5.0,19.509999999999998
12511,Sofia,Garcia,21,cdmx,2023-11-19 13:23:43.255813960,Basico,2024-11-13 01:06:40,1,6.0,11.0,48.75
12512,Carlos,Garcia,64,cali,2023-11-19 19:58:01.170292576,Premium,,0,4.0,3.0,22.78
12513,Mariana,Gomez,26,cdmx,2023-11-20 02:32:19.084771200,Premium,,0,6.0,5.0,16.71
12514,Luis,Torres,56,monterrey,2023-11-20 09:06:36.999249816,Basico,,0,1.0,6.0,10.950000000000001
12515,Carlos,Torres,59,bogotá,2023-11-20 15:40:54.913728432,Premium,,0,5.0,7.0,52.61
12516,Luis,Lopez,78,guadalajara,2023-11-20 22:15:12.828207056,Premium,,0,3.0,8.0,33.26
12517,Mariana,Lopez,45,bogotá,2023-11-21 04:49:30.742685672,Premium,,0,4.0,3.0,15.66
12518,Sofia,Lopez,40,cali,2023-11-21 11:23:48.657164296,Basico,,0,3.0,5.0,20.51
12519,Mariana,Ramirez,48,bogotá,2023-11-21 17:58:06.571642912,Basico,,0,4.0,10.0,30.13
12520,Sofia,Lopez,62,Unknown,2023-11-22 00:32:24.486121536,Premium,2024-07-14 23:33:20,1,8.0,8.0,20.94
12521,Mariana,Torres,78,cali,2023-11-22 07:06:42.400600152,Basico,2024-12-18 00:00:00,1,5.0,3.0,29.21
12522,Carlos,Ramirez,57,monterrey,2023-11-22 13:41:00.315078776,Basico,,0,6.0,6.0,14.74
12523,Mateo,Garcia,61,monterrey,2023-11-22 20:15:18.229557392,Basico,,0,1.0,4.0,10.93
12524,Carlos,Gomez,39,bogotá,2023-11-23 02:49:36.144036016,Premium,,0,4.0,6.0,39.47
12525,Luis,Lopez,41,medellín,2023-11-23 09:23:54.058514632,Basico,,0,5.0,1.0,0.32
12526,Carlos,Garcia,68,guadalajara,2023-11-23 15:58:11.972993248,Basico,,0,4.0,9.0,35.57
12527,Ana,Torres,75,Unknown,2023-11-23 22:32:29.887471872,Basico,,0,7.0,9.0,44.35
12528,Luis,Gomez,43,medellín,2023-11-24 05:06:47.801950488,Premium,,0,5.0,3.0,37.82
12529,Mariana,Garcia,47,monterrey,2023-11-24 11:41:05.716429112,Basico,2024-09-09 00:00:00,1,4.0,6.0,27.38
12530,Luis,Gomez,50,medellín,2023-11-24 18:15:23.630907728,Basico,,0,6.0,4.0,10.89
12531,Mateo,Lopez,33,monterrey,2023-11-25 00:49:41.545386352,Basico,,0,3.0,4.0,15.39
12532,Sofia,Torres,39,cali,2023-11-25 07:23:59.459864968,Basico,,0,7.0,2.0,7.470000000000001
12533,Mariana,Gomez,66,bogotá,2023-11-25 13:58:17.374343592,Basico,,0,5.0,7.0,19.14
12534,Luis,Garcia,74,cdmx,2023-11-25 20:32:35.288822208,Basico,,0,5.0,2.0,3.72
12535,Mariana,Lopez,79,cdmx,2023-11-26 03:06:53.203300832,Premium,2024-12-16 00:46:40,1,9.0,5.0,23.73
12536,Mariana,Lopez,67,Unknown,2023-11-26 09:41:11.117779448,Basico,,0,7.0,3.0,19.66
12537,Mariana,Garcia,60,bogotá,2023-11-26 16:15:29.032258064,Premium,,0,5.0,0.0,0.0
12538,Sofia,Garcia,35,Unknown,2023-11-26 22:49:46.946736688,Basico,2024-12-19 01:00:00,1,7.0,3.0,10.01
12539,Carlos,Gomez,24,cdmx,2023-11-27 05:24:04.861215304,Basico,,0,3.0,0.0,0.0
12540,Mariana,Ramirez,67,guadalajara,2023-11-27 11:58:22.775693928,Basico,,0,6.0,4.0,20.130000000000003
12541,Ana,Lopez,43,guadalajara,2023-11-27 18:32:40.690172544,Basico,,0,5.0,5.0,30.46
12542,Mateo,Gomez,25,bogotá,2023-11-28 01:06:58.604651168,Basico,2024-11-04 00:26:40,1,6.0,7.0,46.769999999999996
12543,Sofia,Garcia,23,monterrey,2023-11-28 07:41:16.519129784,Basico,2024-11-27 23:26:40,1,4.0,4.0,12.17
12544,Luis,Gomez,47,cdmx,2023-11-28 14:15:34.433608408,Premium,,0,6.0,5.0,27.95
