user_id,first_name,last_name,age,city,reg_date,plan,churn_date,is_churned
11868,Luis,Ramirez,51,bogotá,2023-05-27 11:49:44.246061520,Basico,,0
11869,Carlos,Garcia,56,bogotá,2023-05-27 18:24:02.160540136,Premium,,0
11870,Sofia,Ramirez,78,cali,2023-05-28 00:58:20.075018760,Premium,2024-09-09 00:00:00,1
11871,Carlos,Torres,27,medellín,2023-05-28 07:32:37.989497376,Basico,,0
11872,Mariana,Ramirez,71,monterrey,2023-05-28 14:06:55.903976000,Basico,,0
11873,Ana,Garcia,37,medellín,2023-05-28 20:41:13.818454616,Basico,,0
11874,Ana,Gomez,18,medellín,2023-05-29 03:15:31.732933232,Premium,,0
11875,Mateo,Garcia,30,Unknown,2023-05-29 09:49:49.647411856,Basico,,0
11876,Mateo,Gomez,18,cali,2023-05-29 16:24:07.561890472,Basico,,0
11877,Sofia,Lopez,22,medellín,2023-05-29 22:58:25.476369096,Basico,,0
11878,Mariana,Garcia,33,monterrey,2023-05-30 05:32:43.390847712,Premium,,0
11879,Luis,Garcia,32,cali,2023-05-30 12:07:01.305326336,Premium,,0
11880,Carlos,Torres,66,bogotá,,Basico,,0
11881,Sofia,Ramirez,45,Unknown,2023-05-31 01:15:37.134283576,Basico,,0
11882,Mateo,Gomez,48,guadalajara,2023-05-31 07:49:55.048762192,Premium,,0
11883,Carlos,Gomez,40,cdmx,2023-05-31 14:24:12.963240816,Basico,,0
11884,Mateo,Torres,65,cdmx,2023-05-31 20:58:30.877719432,Basico,,0
11885,Carlos,Torres,62,medellín,2023-06-01 03:32:48.792198056,Basico,2024-10-08 01:13:20,1
11886,Luis,Ramirez,60,Unknown,2023-06-01 10:07:06.706676672,Premium,,0
11887,Sofia,Ramirez,34,cdmx,2023-06-01 16:41:24.621155288,Premium,,0
11888,Carlos,Garcia,66,medellín,2023-06-01 23:15:42.535633912,Premium,,0
11889,Mariana,Lopez,51,medellín,2023-06-02 05:50:00.450112528,Basico,,0
11890,Ana,Ramirez,30,medellín,2023-06-02 12:24:18.364591152,Basico,,0
11891,Mariana,Torres,31,monterrey,2023-06-02 18:58:36.279069768,Basico,,0
11892,Mariana,Ramirez,28,cali,2023-06-03 01:32:54.193548392,Premium,,0
11893,Ana,Gomez,45,cdmx,2023-06-03 08:07:12.108027008,Basico,,0
11894,Mariana,Lopez,59,cali,2023-06-03 14:41:30.022505632,Basico,,0
11895,Carlos,Garcia,49,guadalajara,2023-06-03 21:15:47.936984248,Premium,,0
11896,Carlos,Gomez,52,bogotá,,Basico,,0
11897,Carlos,Gomez,78,cali,2023-06-04 10:24:23.765941488,Basico,2024-08-02 23:06:40,1
11898,Ana,Lopez,76,guadalajara,2023-06-04 16:58:41.680420104,Premium,,0
11899,Mariana,Garcia,48,guadalajara,2023-06-04 23:32:59.594898728,Basico,,0
11900,Ana,Torres,34,medellín,2023-06-05 06:07:17.509377344,Basico,,0
11901,Carlos,Garcia,64,bogotá,2023-06-05 12:41:35.423855968,Basico,,0
11902,Mariana,Ramirez,26,bogotá,2023-06-05 19:15:53.338334584,Basico,,0
11903,Mariana,Gomez,27,guadalajara,2023-06-06 01:50:11.252813208,Basico,,0
11904,Mateo,Ramirez,25,cdmx,2023-06-06 08:24:29.167291824,Premium,,0
11905,Mateo,Torres,38,bogotá,2023-06-06 14:58:47.081770448,Basico,,0
11906,Luis,Ramirez,30,cdmx,2023-06-06 21:33:04.996249064,Premium,,0
11907,Sofia,Garcia,76,Unknown,2023-06-07 04:07:22.910727688,Basico,,0
11908,Mateo,Ramirez,67,cdmx,2023-06-07 10:41:40.825206304,Basico,,0
11909,Ana,Torres,22,bogotá,2023-06-07 17:15:58.739684920,Basico,,0
11910,Mateo,Torres,23,cdmx,2023-06-07 23:50:16.654163544,Premium,,0
11911,Luis,Torres,47,cdmx,2023-06-08 06:24:34.568642160,Basico,,0
11912,Mariana,Garcia,48,medellín,2023-06-08 12:58:52.483120784,Premium,,0
11913,Luis,Torres,34,medellín,2023-06-08 19:33:10.397599400,Premium,,0
11914,Mariana,Gomez,28,cdmx,2023-06-09 02:07:28.312078024,Premium,,0
11915,Mariana,Torres,37,cdmx,2023-06-09 08:41:46.226556640,Premium,,0
11916,Sofia,Ramirez,65,cdmx,2023-06-09 15:16:04.141035264,Basico,,0
11917,Mateo,Ramirez,26,cali,2023-06-09 21:50:22.055513880,Premium,,0
11918,Ana,Ramirez,19,bogotá,2023-06-10 04:24:39.969992504,Premium,,0
11919,Ana,Garcia,54,cdmx,2023-06-10 10:58:57.884471120,Premium,,0
11920,Carlos,Ramirez,18,bogotá,2023-06-10 17:33:15.798949744,Basico,,0
11921,Mariana,Garcia,21,medellín,2023-06-11 00:07:33.713428360,Basico,,0
11922,Ana,Garcia,53,Unknown,2023-06-11 06:41:51.627906976,Basico,,0
11923,Sofia,Torres,71,Unknown,2023-06-11 13:16:09.542385600,Basico,,0
11924,Mariana,Gomez,75,monterrey,2023-06-11 19:50:27.456864216,Premium,,0
11925,Sofia,Torres,42,cdmx,2023-06-12 02:24:45.371342840,Premium,,0
11926,Ana,Torres,20,guadalajara,2023-06-12 08:59:03.285821456,Basico,,0
11927,Ana,Garcia,26,cali,2023-06-12 15:33:21.200300080,Premium,,0
11928,Carlos,Garcia,39,Unknown,2023-06-12 22:07:39.114778696,Basico,,0
11929,Ana,Ramirez,40,bogotá,2023-06-13 04:41:57.029257320,Basico,,0
11930,Mariana,Ramirez,29,monterrey,2023-06-13 11:16:14.943735936,Basico,,0
11931,Mariana,Torres,27,bogotá,2023-06-13 17:50:32.858214560,Basico,,0
11932,Mariana,Lopez,51,monterrey,2023-06-14 00:24:50.772693176,Premium,,0
11933,Carlos,Lopez,60,guadalajara,2023-06-14 06:59:08.687171792,Basico,,0
11934,Carlos,Ramirez,27,bogotá,2023-06-14 13:33:26.601650416,Basico,,0
11935,Ana,Lopez,47,cdmx,2023-06-14 20:07:44.516129032,Basico,,0
11936,Luis,Ramirez,39,guadalajara,2023-06-15 02:42:02.430607656,Basico,,0
11937,Luis,Garcia,23,medellín,2023-06-15 09:16:20.345086272,Premium,,0
11938,Carlos,Torres,67,cdmx,2023-06-15 15:50:38.259564896,Basico,,0
11939,Ana,Gomez,19,cdmx,2023-06-15 22:24:56.174043512,Basico,,0
11940,Luis,Torres,47,guadalajara,2023-06-16 04:59:14.088522136,Premium,,0
11941,Ana,Ramirez,19,Unknown,2023-06-16 11:33:32.003000752,Basico,,0
11942,Ana,Ramirez,49,cali,2023-06-16 18:07:49.917479376,Premium,2024-08-21 22:40:00,1
11943,Ana,Torres,59,cdmx,2023-06-17 00:42:07.831957992,Basico,,0
11944,Mateo,Ramirez,33,bogotá,2023-06-17 07:16:25.746436608,Basico,,0
11945,Mariana,Lopez,29,guadalajara,2023-06-17 13:50:43.660915232,Premium,,0
11946,Ana,Lopez,18,medellín,2023-06-17 20:25:01.575393848,Premium,,0
11947,Mateo,Ramirez,70,medellín,2023-06-18 02:59:19.489872472,Basico,,0
11948,Carlos,Ramirez,25,Unknown,2023-06-18 09:33:37.404351088,Basico,,0
11949,Luis,Lopez,65,bogotá,2023-06-18 16:07:55.318829712,Premium,,0
11950,Mariana,Ramirez,67,Unknown,2023-06-18 22:42:13.233308328,Basico,,0
11951,Luis,Ramirez,30,Unknown,2023-06-19 05:16:31.147786952,Basico,,0
11952,Mariana,Torres,32,Unknown,2023-06-19 11:50:49.062265568,Basico,,0
11953,Luis,Gomez,70,bogotá,2023-06-19 18:25:06.976744192,Basico,,0
11954,Mariana,Lopez,61,monterrey,2023-06-20 00:59:24.891222808,Basico,,0
11955,Luis,Torres,25,monterrey,2023-06-20 07:33:42.805701424,Premium,,0
11956,Luis,Gomez,27,cdmx,2023-06-20 14:08:00.720180048,Basico,,0
11957,Luis,Ramirez,63,guadalajara,2023-06-20 20:42:18.634658664,Premium,,0
11958,Luis,Ramirez,22,medellín,2023-06-21 03:16:36.549137288,Basico,,0
11959,Carlos,Torres,67,medellín,2023-06-21 09:50:54.463615904,Basico,2024-12-11 01:20:00,1
11960,Ana,Ramirez,36,Unknown,2023-06-21 16:25:12.378094528,Premium,,0
11961,Sofia,Garcia,64,cdmx,2023-06-21 22:59:30.292573144,Basico,,0
11962,Mateo,Torres,55,cdmx,2023-06-22 05:33:48.207051768,Basico,,0
11963,Sofia,Gomez,76,cali,2023-06-22 12:08:06.121530384,Basico,,0
11964,Sofia,Torres,28,monterrey,2023-06-22 18:42:24.036009008,Premium,,0
11965,Mariana,Lopez,70,cdmx,2023-06-23 01:16:41.950487624,Basico,,0
11966,Ana,Torres,60,Unknown,2023-06-23 07:50:59.864966248,Basico,,0
11967,Mariana,Ramirez,37,cali,2023-06-23 14:25:17.779444864,Premium,,0
11968,Ana,Ramirez,37,bogotá,2023-06-23 20:59:35.693923480,Premium,,0
11969,Ana,Garcia,38,cali,2023-06-24 03:33:53.608402104,Basico,,0
11970,Luis,Garcia,35,medellín,2023-06-24 10:08:11.522880720,Basico,,0
11971,Carlos,Garcia,74,cali,2023-06-24 16:42:29.437359344,Premium,2024-09-29 22:46:40,1
11972,Luis,Gomez,67,cali,2023-06-24 23:16:47.351837960,Premium,2024-10-19 01:06:40,1
11973,Carlos,Garcia,27,cdmx,2023-06-25 05:51:05.266316584,Basico,,0
11974,Mariana,Gomez,51,medellín,2023-06-25 12:25:23.180795200,Basico,,0
11975,Carlos,Garcia,43,cdmx,2023-06-25 18:59:41.095273824,Premium,,0
11976,Mariana,Gomez,47,cdmx,2023-06-26 01:33:59.009752440,Premium,,0
11977,Sofia,Torres,26,Unknown,2023-06-26 08:08:16.924231064,Premium,,0
11978,Sofia,Torres,63,bogotá,2023-06-26 14:42:34.838709680,Basico,,0
11979,Carlos,Ramirez,68,medellín,2023-06-26 21:16:52.753188296,Basico,,0
11980,Carlos,Gomez,48,cali,2023-06-27 03:51:10.667666920,Basico,,0
11981,Mariana,Lopez,59,Unknown,2023-06-27 10:25:28.582145536,Basico,,0
11982,Luis,Ramirez,72,Unknown,2023-06-27 16:59:46.496624160,Basico,,0
11983,Mariana,Torres,21,bogotá,2023-06-27 23:34:04.411102776,Basico,,0
11984,Luis,Gomez,78,monterrey,2023-06-28 06:08:22.325581400,Basico,,0
11985,Sofia,Garcia,78,cdmx,2023-06-28 12:42:40.240060016,Basico,2024-08-13 23:00:00,1
11986,Ana,Lopez,23,bogotá,2023-06-28 19:16:58.154538640,Premium,,0
11987,Carlos,Torres,31,monterrey,2023-06-29 01:51:16.069017256,Premium,,0
11988,Luis,Ramirez,21,bogotá,2023-06-29 08:25:33.983495880,Premium,,0
11989,Mariana,Gomez,43,medellín,2023-06-29 14:59:51.897974496,Premium,,0
11990,Sofia,Lopez,64,Unknown,2023-06-29 21:34:09.812453112,Basico,,0
11991,Luis,Gomez,65,medellín,2023-06-30 04:08:27.726931736,Basico,,0
11992,Mariana,Garcia,56,medellín,2023-06-30 10:42:45.641410352,Basico,,0
11993,Carlos,Ramirez,34,monterrey,2023-06-30 17:17:03.555888976,Basico,,0
11994,Carlos,Gomez,36,cdmx,2023-06-30 23:51:21.470367592,Premium,,0
11995,Mateo,Torres,78,guadalajara,2023-07-01 06:25:39.384846216,Basico,,0
11996,Ana,Ramirez,68,cali,2023-07-01 12:59:57.299324832,Basico,,0
11997,Mateo,Torres,66,guadalajara,2023-07-01 19:34:15.213803456,Basico,,0
11998,Sofia,Gomez,23,medellín,2023-07-02 02:08:33.128282072,Basico,,0
11999,Luis,Ramirez,48,bogotá,2023-07-02 08:42:51.042760696,Premium,2024-07-14 23:33:20,1
12000,Sofia,Torres,46,cdmx,2023-07-02 15:17:08.957239312,Basico,2024-06-16 23:20:00,1
12001,Mariana,Garcia,28,guadalajara,2023-07-02 21:51:26.871717936,Basico,2024-11-16 01:20:00,1
12002,Carlos,Garcia,33,bogotá,2023-07-03 04:25:44.786196552,Basico,,0
12003,Mateo,Gomez,47,bogotá,2023-07-03 11:00:02.700675168,Premium,,0
12004,Mateo,Ramirez,42,cali,2023-07-03 17:34:20.615153792,Basico,2024-12-14 23:46:40,1
12005,Mateo,Lopez,57,medellín,2023-07-04 00:08:38.529632408,Basico,,0
12006,Sofia,Ramirez,28,bogotá,2023-07-04 06:42:56.444111032,Basico,,0
12007,Carlos,Garcia,24,cali,2023-07-04 13:17:14.358589648,Basico,,0
12008,Luis,Torres,43,bogotá,2023-07-04 19:51:32.273068272,Basico,,0
12009,Mariana,Lopez,73,Unknown,2023-07-05 02:25:50.187546888,Premium,,0
12010,Luis,Gomez,39,guadalajara,2023-07-05 09:00:08.102025512,Premium,2024-08-11 23:46:40,1
12011,Sofia,Lopez,42,medellín,2023-07-05 15:34:26.016504128,Premium,,0
12012,Mariana,Gomez,36,monterrey,2023-07-05 22:08:43.930982752,Basico,,0
12013,Mateo,Lopez,48,guadalajara,2023-07-06 04:43:01.845461368,Basico,,0
12014,Ana,Gomez,43,guadalajara,2023-07-06 11:17:19.759939984,Basico,,0
12015,Sofia,Gomez,59,bogotá,2023-07-06 17:51:37.674418608,Basico,,0
12016,Sofia,Lopez,58,guadalajara,2023-07-07 00:25:55.588897224,Basico,2024-10-13 22:53:20,1
12017,Carlos,Lopez,53,guadalajara,2023-07-07 07:00:13.503375848,Basico,,0
12018,Luis,Gomez,40,Unknown,2023-07-07 13:34:31.417854464,Premium,,0
12019,Sofia,Garcia,64,cali,2023-07-07 20:08:49.332333088,Premium,,0
12020,Sofia,Lopez,30,medellín,2023-07-08 02:43:07.246811704,Premium,,0
12021,Mateo,Ramirez,42,cali,2023-07-08 09:17:25.161290328,Premium,,0
12022,Mateo,Torres,19,Unknown,2023-07-08 15:51:43.075768944,Basico,,0
12023,Mariana,Gomez,19,bogotá,2023-07-08 22:26:00.990247568,Basico,,0
12024,Ana,Gomez,33,guadalajara,2023-07-09 05:00:18.904726184,Basico,,0
12025,Carlos,Torres,26,Unknown,2023-07-09 11:34:36.819204800,Basico,,0
12026,Ana,Garcia,45,medellín,2023-07-09 18:08:54.733683424,Basico,,0
12027,Mariana,Torres,30,bogotá,2023-07-10 00:43:12.648162040,Basico,,0
12028,Mateo,Lopez,52,bogotá,2023-07-10 07:17:30.562640664,Basico,,0
12029,Luis,Torres,58,bogotá,2023-07-10 13:51:48.477119280,Premium,,0
12030,Mateo,Gomez,30,Unknown,2023-07-10 20:26:06.391597904,Premium,2024-12-25 23:40:00,1
12031,Carlos,Torres,48,monterrey,2023-07-11 03:00:24.306076520,Basico,,0
12032,Mateo,Ramirez,38,Unknown,2023-07-11 09:34:42.220555144,Basico,,0
12033,Carlos,Lopez,49,Unknown,2023-07-11 16:09:00.135033760,Basico,,0
12034,Carlos,Torres,71,medellín,2023-07-11 22:43:18.049512384,Premium,,0
12035,Carlos,Gomez,51,bogotá,2023-07-12 05:17:35.963991000,Basico,,0
12036,Mariana,Lopez,25,monterrey,2023-07-12 11:51:53.878469624,Premium,2024-06-02 01:00:00,1
12037,Carlos,Gomez,76,cdmx,2023-07-12 18:26:11.792948240,Basico,,0
12038,Carlos,Garcia,58,cdmx,2023-07-13 01:00:29.707426856,Basico,,0
12039,Luis,Ramirez,65,cali,2023-07-13 07:34:47.621905480,Basico,,0
12040,Ana,Garcia,19,bogotá,2023-07-13 14:09:05.536384096,Basico,2024-12-30 00:53:20,1
12041,Sofia,Ramirez,55,cdmx,2023-07-13 20:43:23.450862720,Basico,,0
12042,Ana,Torres,49,guadalajara,2023-07-14 03:17:41.365341336,Premium,,0
12043,Carlos,Lopez,71,Unknown,2023-07-14 09:51:59.279819960,Basico,,0
12044,Luis,Torres,57,monterrey,2023-07-14 16:26:17.194298576,Basico,,0
12045,Mateo,Ramirez,75,Unknown,2023-07-14 23:00:35.108777200,Premium,,0
12046,Luis,Ramirez,45,monterrey,2023-07-15 05:34:53.023255816,Basico,2024-07-11 23:20:00,1
12047,Carlos,Ramirez,54,bogotá,2023-07-15 12:09:10.937734440,Basico,2024-11-02 23:26:40,1
12048,Luis,Gomez,58,cdmx,2023-07-15 18:43:28.852213056,Basico,,0
12049,Luis,Lopez,18,bogotá,2023-07-16 01:17:46.766691672,Premium,,0
12050,Carlos,Torres,58,medellín,2023-07-16 07:52:04.681170296,Basico,,0
12051,Mariana,Torres,27,guadalajara,2023-07-16 14:26:22.595648912,Basico,,0
12052,Luis,Garcia,72,bogotá,2023-07-16 21:00:40.510127536,Premium,,0
12053,Sofia,Ramirez,21,medellín,2023-07-17 03:34:58.424606152,Premium,,0
12054,Sofia,Ramirez,52,medellín,2023-07-17 10:09:16.339084776,Basico,2024-09-19 23:53:20,1
12055,Luis,Ramirez,79,cali,,Premium,,0
12056,Mariana,Torres,27,monterrey,2023-07-17 23:17:52.168042016,Basico,,0
12057,Mateo,Garcia,64,bogotá,2023-07-18 05:52:10.082520632,Premium,,0
12058,Carlos,Gomez,28,Unknown,2023-07-18 12:26:27.996999256,Basico,,0
12059,Sofia,Lopez,31,Unknown,2023-07-18 19:00:45.911477872,Premium,,0
12060,Mateo,Gomez,55,Unknown,2023-07-19 01:35:03.825956488,Basico,2024-11-27 01:13:20,1
12061,Luis,Torres,29,monterrey,2023-07-19 08:09:21.740435112,Premium,2024-08-29 00:06:40,1
12062,Mateo,Ramirez,62,cali,2023-07-19 14:43:39.654913728,Basico,,0
12063,Ana,Lopez,34,medellín,2023-07-19 21:17:57.569392352,Basico,,0
12064,Sofia,Torres,33,cdmx,2023-07-20 03:52:15.483870968,Basico,,0
12065,Luis,Torres,52,cali,2023-07-20 10:26:33.398349592,Premium,,0
12066,Carlos,Torres,19,medellín,2023-07-20 17:00:51.312828208,Premium,2024-11-27 23:26:40,1
12067,Mariana,Lopez,28,guadalajara,2023-07-20 23:35:09.227306832,Basico,,0
12068,Luis,Lopez,78,cdmx,2023-07-21 06:09:27.141785448,Premium,,0
12069,Carlos,Garcia,58,cali,2023-07-21 12:43:45.056264072,Basico,2024-10-27 00:46:40,1
12070,Mariana,Garcia,20,cdmx,2023-07-21 19:18:02.970742688,Premium,,0
12071,Mariana,Gomez,46,cdmx,2023-07-22 01:52:20.885221312,Premium,,0
12072,Luis,Lopez,35,bogotá,2023-07-22 08:26:38.799699928,Basico,,0
12073,Mateo,Lopez,37,cdmx,2023-07-22 15:00:56.714178544,Premium,,0
12074,Mateo,Lopez,64,Unknown,2023-07-22 21:35:14.628657168,Basico,,0
12075,Mariana,Garcia,31,bogotá,2023-07-23 04:09:32.543135784,Basico,,0
12076,Mateo,Torres,51,bogotá,2023-07-23 10:43:50.457614408,Premium,,0
12077,Ana,Ramirez,66,Unknown,2023-07-23 17:18:08.372093024,Premium,,0
12078,Mariana,Garcia,71,bogotá,2023-07-23 23:52:26.286571648,Basico,,0
12079,Mariana,Lopez,48,monterrey,2023-07-24 06:26:44.201050264,Basico,,0
12080,Carlos,Garcia,75,cali,2023-07-24 13:01:02.115528888,Premium,,0
12081,Mateo,Gomez,57,bogotá,2023-07-24 19:35:20.030007504,Basico,,0
12082,Mariana,Lopez,59,monterrey,2023-07-25 02:09:37.944486128,Premium,,0
12083,Ana,Gomez,75,medellín,2023-07-25 08:43:55.858964744,Premium,,0
12084,Carlos,Lopez,35,cali,2023-07-25 15:18:13.773443360,Basico,2024-06-27 01:00:00,1
12085,Luis,Garcia,47,cali,2023-07-25 21:52:31.687921984,Basico,,0
12086,Mariana,Torres,42,Unknown,2023-07-26 04:26:49.602400600,Basico,2024-12-11 01:20:00,1
12087,Ana,Ramirez,48,cali,2023-07-26 11:01:07.516879224,Basico,,0
12088,Sofia,Gomez,78,cali,2023-07-26 17:35:25.431357840,Premium,,0
12089,Ana,Garcia,36,Unknown,2023-07-27 00:09:43.345836464,Premium,2024-12-05 00:53:20,1
12090,Ana,Torres,25,cdmx,2023-07-27 06:44:01.260315080,Basico,,0
12091,Carlos,Garcia,45,monterrey,2023-07-27 13:18:19.174793704,Basico,,0
12092,Luis,Gomez,25,medellín,2023-07-27 19:52:37.089272320,Basico,2024-08-08 01:20:00,1
12093,Sofia,Ramirez,48,bogotá,,Premium,,0
12094,Mateo,Garcia,20,cdmx,2023-07-28 09:01:12.918229560,Premium,,0
12095,Mateo,Lopez,20,monterrey,2023-07-28 15:35:30.832708176,Premium,2024-09-07 00:46:40,1
12096,Ana,Torres,61,monterrey,2023-07-28 22:09:48.747186800,Basico,,0
12097,Carlos,Garcia,48,bogotá,2023-07-29 04:44:06.661665416,Premium,2024-12-11 23:33:20,1
12098,Carlos,Torres,39,cali,2023-07-29 11:18:24.576144040,Basico,,0
12099,Mateo,Lopez,34,Unknown,2023-07-29 17:52:42.490622656,Premium,,0
12100,Sofia,Ramirez,53,cali,2023-07-30 00:27:00.405101280,Premium,,0
12101,Luis,Ramirez,34,cali,2023-07-30 07:01:18.319579896,Premium,,0
12102,Sofia,Lopez,31,bogotá,2023-07-30 13:35:36.234058520,Basico,,0
12103,Mariana,Torres,68,monterrey,2023-07-30 20:09:54.148537136,Basico,,0
12104,Mariana,Garcia,26,monterrey,2023-07-31 02:44:12.063015760,Basico,,0
12105,Luis,Lopez,79,medellín,2023-07-31 09:18:29.977494376,Premium,,0
12106,Mateo,Gomez,47,cdmx,2023-07-31 15:52:47.891973000,Basico,2024-06-10 22:53:20,1
12107,Luis,Torres,38,bogotá,2023-07-31 22:27:05.806451616,Basico,2024-10-11 23:40:00,1
12108,Carlos,Ramirez,29,medellín,2023-08-01 05:01:23.720930232,Basico,,0
12109,Mariana,Lopez,54,bogotá,2023-08-01 11:35:41.635408856,Premium,,0
12110,Ana,Ramirez,49,Unknown,2023-08-01 18:09:59.549887472,Basico,,0
12111,Ana,Torres,28,medellín,,Premium,,0
12112,Mateo,Ramirez,37,guadalajara,2023-08-02 07:18:35.378844712,Premium,,0
12113,Carlos,Lopez,52,bogotá,2023-08-02 13:52:53.293323336,Premium,2024-12-24 00:26:40,1
12114,Sofia,Torres,70,medellín,2023-08-02 20:27:11.207801952,Basico,,0
12115,Carlos,Gomez,64,monterrey,2023-08-03 03:01:29.122280576,Premium,2024-10-22 23:33:20,1
12116,Ana,Lopez,63,cdmx,2023-08-03 09:35:47.036759192,Basico,,0
12117,Ana,Garcia,28,bogotá,2023-08-03 16:10:04.951237816,Basico,,0
12118,Mariana,Lopez,69,Unknown,2023-08-03 22:44:22.865716432,Basico,,0
12119,Carlos,Torres,25,bogotá,2023-08-04 05:18:40.780195048,Basico,,0
12120,Carlos,Lopez,21,Unknown,2023-08-04 11:52:58.694673672,Basico,,0
12121,Ana,Gomez,44,cali,2023-08-04 18:27:16.609152288,Basico,,0
12122,Sofia,Gomez,61,cdmx,2023-08-05 01:01:34.523630912,Basico,,0
12123,Mateo,Garcia,57,medellín,2023-08-05 07:35:52.438109528,Basico,,0
12124,Mateo,Ramirez,55,bogotá,2023-08-05 14:10:10.352588152,Basico,,0
12125,Carlos,Torres,64,guadalajara,2023-08-05 20:44:28.267066768,Basico,,0
12126,Mateo,Torres,47,medellín,2023-08-06 03:18:46.181545392,Premium,,0
12127,Ana,Ramirez,61,medellín,2023-08-06 09:53:04.096024008,Basico,,0
12128,Ana,Gomez,65,cdmx,2023-08-06 16:27:22.010502632,Basico,2024-08-10 00:33:20,1
12129,Carlos,Gomez,65,Unknown,2023-08-06 23:01:39.924981248,Basico,,0
12130,Carlos,Lopez,44,cali,2023-08-07 05:35:57.839459864,Basico,,0
12131,Mariana,Garcia,38,Unknown,2023-08-07 12:10:15.753938488,Basico,,0
12132,Carlos,Garcia,69,monterrey,2023-08-07 18:44:33.668417104,Basico,,0
12133,Sofia,Garcia,37,Unknown,2023-08-08 01:18:51.582895728,Premium,,0
12134,Mateo,Lopez,77,monterrey,2023-08-08 07:53:09.497374344,Premium,,0
12135,Carlos,Garcia,21,cdmx,2023-08-08 14:27:27.411852968,Premium,,0
12136,Luis,Ramirez,28,cali,2023-08-08 21:01:45.326331584,Premium,,0
12137,Mariana,Lopez,30,medellín,2023-08-09 03:36:03.240810208,Premium,,0
12138,Luis,Ramirez,78,bogotá,2023-08-09 10:10:21.155288824,Premium,,0
12139,Ana,Lopez,26,bogotá,2023-08-09 16:44:39.069767448,Premium,,0
12140,Mateo,Garcia,21,cdmx,2023-08-09 23:18:56.984246064,Basico,2024-12-25 23:40:00,1
12141,Carlos,Ramirez,29,medellín,2023-08-10 05:53:14.898724688,Basico,,0
12142,Luis,Ramirez,26,bogotá,2023-08-10 12:27:32.813203304,Basico,,0
12143,Mateo,Ramirez,30,bogotá,2023-08-10 19:01:50.727681920,Basico,,0
12144,Ana,Lopez,65,bogotá,2023-08-11 01:36:08.642160544,Premium,,0
12145,Sofia,Torres,43,Unknown,2023-08-11 08:10:26.556639160,Basico,,0
12146,Mariana,Garcia,55,medellín,2023-08-11 14:44:44.471117784,Premium,,0
12147,Mateo,Ramirez,59,medellín,2023-08-11 21:19:02.385596400,Basico,2024-10-05 01:00:00,1
12148,Mateo,Torres,30,Unknown,2023-08-12 03:53:20.300075024,Basico,,0
12149,Sofia,Garcia,56,bogotá,2023-08-12 10:27:38.214553640,Basico,,0
12150,Mateo,Garcia,45,cdmx,2023-08-12 17:01:56.129032264,Basico,,0
12151,Ana,Ramirez,75,cdmx,2023-08-12 23:36:14.043510880,Basico,,0
12152,Ana,Ramirez,36,medellín,2023-08-13 06:10:31.957989504,Basico,,0
12153,Sofia,Lopez,41,guadalajara,2023-08-13 12:44:49.872468120,Basico,,0
12154,Mariana,Torres,36,bogotá,2023-08-13 19:19:07.786946736,Basico,,0
12155,Carlos,Torres,66,guadalajara,2023-08-14 01:53:25.701425360,Basico,,0
12156,Luis,Ramirez,30,guadalajara,2023-08-14 08:27:43.615903976,Basico,,0
12157,Carlos,Garcia,30,bogotá,2023-08-14 15:02:01.530382600,Basico,,0
12158,Mateo,Ramirez,75,Unknown,2023-08-14 21:36:19.444861216,Basico,,0
12159,Luis,Garcia,45,medellín,2023-08-15 04:10:37.359339840,Basico,,0
12160,Sofia,Garcia,70,Unknown,2023-08-15 10:44:55.273818456,Basico,,0
12161,Sofia,Ramirez,19,Unknown,2023-08-15 17:19:13.188297080,Basico,2024-09-05 23:46:40,1
12162,Mariana,Gomez,27,guadalajara,,Basico,,0
12163,Luis,Torres,79,monterrey,2023-08-16 06:27:49.017254320,Premium,,0
12164,Ana,Garcia,39,cali,2023-08-16 13:02:06.931732936,Basico,,0
12165,Luis,Garcia,30,Unknown,2023-08-16 19:36:24.846211552,Basico,,0
12166,Mateo,Gomez,75,bogotá,2023-08-17 02:10:42.760690176,Basico,,0
12167,Ana,Lopez,26,Unknown,2023-08-17 08:45:00.675168792,Basico,,0
12168,Sofia,Gomez,50,cdmx,2023-08-17 15:19:18.589647416,Basico,,0
12169,Luis,Gomez,31,guadalajara,2023-08-17 21:53:36.504126032,Premium,,0
12170,Carlos,Garcia,78,medellín,2023-08-18 04:27:54.418604656,Premium,,0
12171,Mariana,Torres,65,bogotá,2023-08-18 11:02:12.333083272,Basico,,0
12172,Carlos,Gomez,37,cdmx,2023-08-18 17:36:30.247561896,Premium,2024-07-30 22:53:20,1
12173,Mariana,Lopez,32,monterrey,2023-08-19 00:10:48.162040512,Basico,,0
12174,Mateo,Ramirez,49,cdmx,2023-08-19 06:45:06.076519136,Basico,,0
12175,Carlos,Gomez,50,medellín,2023-08-19 13:19:23.990997752,Premium,,0
12176,Luis,Gomez,34,Unknown,2023-08-19 19:53:41.905476368,Premium,,0
12177,Luis,Lopez,41,Unknown,2023-08-20 02:27:59.819954992,Basico,,0
12178,Carlos,Torres,47,medellín,2023-08-20 09:02:17.734433608,Basico,,0
12179,Luis,Gomez,79,bogotá,2023-08-20 15:36:35.648912232,Basico,2024-11-01 00:13:20,1
12180,Mateo,Gomez,30,bogotá,2023-08-20 22:10:53.563390848,Basico,,0
